,Unnamed: 0,DBIdentifier,DBIdentifierType,NodeLabel,TaxId,InferredTaxId,InferredTaxIdDist
1735,0,NC_014926,N,Bacteria_Aquificae_Aquificae_Aquificales_Desulfurobacteriaceae_Thermovibrio_ammonificans_HB_1,648996,228745,1
1736,0,NC_006300,N,Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Mannheimia_succiniciproducens_MBEL55E,221988,221988,0
1737,0,NC_015681,N,Bacteria_Thermodesulfobacteria_Thermodesulfobacteria_Thermodesulfobacteriales_Thermodesulfobacteriaceae_Thermodesulfatator_indicus_CIR29812_DSM_15286,667014,667014,0
1738,0,PRJNA41615,N,Bacteria_Caldiserica_Caldisericia_Caldisericales_Caldisericaceae_Caldisericum_exile_AZM16c01_NBRC_104410,511051,511051,0
1739,0,NC_015516,N,Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Melissococcus_plutonius_ATCC_35311,940190,940190,0
1740,0,NC_011026,N,Bacteria_Bacteroidetes_Chlorobi_group_Chlorobi_Chlorobia_Chlorobiales_Chlorobiaceae_Chloroherpeton_thalassium_ATCC_35110,517418,517418,0
1741,0,SAMN04313751,N,Bacteria_Ignavibacteria_RBG_16_Ignavibacteria_36_9,1798435,0,99
1742,0,2281,J,Archaea_Crenarchaeota_Thermoprotei_Thermoproteales_YNP_Site_4_Thermoproteales_Type_I,0,0,99
1743,0,SAMN04315013,N,Bacteria_CPR_Microgenomates_OP11_Levybacteria_RIFCSPHIGHO2_01_FULL_OP11_Levybacteria_37_33,1798589,0,99
1744,0,NZ_AUND00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Thioclava_pacifica_DSM_10166,1353537,1353537,0
1745,0,SAMN04313724,N,Bacteria_Aminicenantes_OP8_RBG_16_Aminicenantes_63_16,1797273,0,99
1746,0,NC_021184,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfotomaculum_gibsoniae_Groll_DSM_7213,767817,102134,1
1747,0,SAMN03319760,N,Bacteria_CPR_Microgenomates_OP11_Collierbacteria_GWA2_OP11_ACD61_44_13,1618379,0,99
1748,0,SAMN03319466,N,Bacteria_CPR_Parcubacteria_OD1_GWA2_OD1_rel_39_18,1618813,0,99
1749,0,NZ_ALWO00000000,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Cyclobacteriaceae_Indibacter_alkaliphilus_LW1_Draft1,1189612,1189612,0
1750,0,NZ_AQXZ00000000,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Nocardiaceae_Smaragdicoccus_niigatensis_DSM_44881,1123258,1123258,0
1751,0,SAMN03320011,N,Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_GWA2_OD1_53_10,1618980,0,99
1752,0,SAMN04316162,N,Bacteria_Elusimicrobia_RIFCSPHIGHO2_02_FULL_Elusimicrobia_57_9,1797943,0,99
1753,0,NC_008781,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Polaromonas_naphthalenivorans_CJ2,365044,365044,0
1754,0,NZ_AZOD00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Ignatzschineria_larvae_DSM_13226,1111732,1111732,0
1755,0,NC_023004,N,Bacteria_CPR_Saccharibacteria_TM7_RAAC3_TM7_complete,0,0,99
1756,0,NC_014246,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Actinomycineae_Actinomycetaceae_MobiluncusFalcivibrio_group_Mobiluncus_curtisii_ATCC_43063,548479,548479,0
1757,0,SAMN02441248,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Bifidobacteriales_Bifidobacteriaceae_Alloscardovia_omnicolens_DSM_21503,1120979,1120979,0
1758,0,SAMN04328207,N,Bacteria_Elusimicrobia_CG1_02_FULL_Elusimicrobia_56_21,1805132,0,99
1759,0,SAMN02745106,N,Archaea_Euryarchaeota_Euryarchaeota_archaeon_SCGC_AC_312_F18,1465453,0,99
1760,0,SAMN03319403,N,Bacteria_CPR_Parcubacteria_OD1_GWA2_OD1_38_13,1618811,0,99
1761,0,SAMN04316049,N,Bacteria_Acidobacteria_RIFCSPLOWO2_02_FULL_Acidobacteria_68_18,1797185,0,99
1762,0,SAMN04315005,N,Bacteria_CPR_Parcubacteria_OD1_Adlerbacteria_RIFCSPHIGHO2_01_FULL_OD1_Adlerbacteria_54_23,1797239,0,99
1763,0,SAMN04316093,N,Bacteria_SM2F11_RIFCSPLOWO2_02_FULL_SM2F11_48_13,1817845,0,99
1764,0,SAMN03994194,N,Bacteria_Chloroflexi_Dehalococcoidia_uncultured_SMTZ_28_2,1703396,0,99
1765,0,SAMN04314236,N,Bacteria_CPR_Microgenomates_OP11_Woesebacteria_GWA1_OP11_Woesebacteria_41_8,1802471,0,99
1766,0,SAMEA2272122,N,Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Lysobacter_antibioticus_HS124,0,1286308,99
1767,0,SAMN04315756,N,Bacteria_Acidobacteria_RIFCSPLOWO2_12_FULL_Acidobacteria_54_10,1797186,0,99
1768,0,SAMN03319496,N,Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_GWA2_OD1_40_10_partial,1619037,0,99
1769,0,NC_017956,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Tistrella_mobilis_KA081020_065,1110502,171437,1
1770,0,JYIM00000000,N,Archaea_Lokiarchaeaota_archeaon_Loki,1538547,0,99
1771,0,SAMN02440422,N,Bacteria_CP_WWE1_candidate_division_WWE1_bacterium_JGI_0000039_G13_Combined_Assembly_WWE1_1__WWE1,1047070,0,99
1772,0,SAMN04314900,N,Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RIFCSPHIGHO2_01_FULL_RIF_OD1_09_44_41,1802722,0,99
1773,0,SAMN00808754,N,Bacteria_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Thermanaeromonas_toyohensis_ToBE_DSM_14490,698762,698762,0
1774,0,NC_018870,N,Bacteria_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Thermacetogenium_phaeum_DSM_12270,1089553,1089553,0
1775,0,NC_004113,N,Bacteria_Cyanobacteria_Chroococcales_Thermosynechococcus_elongatus_BP_1,197221,146786,1
1776,0,SAMN04315886,N,Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_12_FULL_OD1_Nomurabacteria_37_8,1801793,0,99
1777,0,PRJNA13622,N,Bacteria_Chloroflexi_unclassified_Chloroflexi_Candidatus_Chlorothrix_halophila,257501,257501,0
1778,0,SAMN04316017,N,Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_RIFCSPLOWO2_02_FULL_OD1_Magasanikbacteria_44_11,1798689,0,99
1779,0,NZ_JFBU00000000,N,Bacteria_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Saccharibacillus_sacchari_GR21_DSM_19268,915437,915437,0
1780,0,PRJNA46451,N,Eukaryota_Alveolata_Perkinsea_Perkinsida_Perkinsidae_Perkinsus_marinus_ATCC_50983_genomic,423536,423536,0
1781,0,SAMN04315449,N,Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFCSPHIGHO2_02_FULL_OD1_Uhrbacteria_60_10,1802392,0,99
1782,0,SAMN04316012,N,Bacteria_CPR_Parcubacteria_OD1_Wolfebacteria_RIFCSPLOWO2_02_FULL_OD1_Wolfebacteria_41_13b,1798409,0,99
1783,0,SAMN04314494,N,Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_RIFOXYB1_FULL_OD1_Magasanikbacteria_40_15,1798697,0,99
1784,0,NC_018876,N,Archaea_Euryarchaeota_Methanomicrobia_Methanosarcinales_Methanosarcinaceae_Methanolobus_psychrophilus_R15,1094980,1094980,0
1785,0,NZ_AGSB00000000,N,Bacteria_FibrobacteresAcidobacteria_group_Acidobacteria_Holophagae_Holophagales_Holophagaceae_Holophaga_foetida_TMBS4_DSM_6591,903818,35839,1
1786,0,NC_012559,N,Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Laribacter_hongkongensis_HLHK9,557598,557598,0
1787,0,NC_013939,N,Bacteria_Deferribacteres_Deferribacteres_Deferribacterales_Deferribacteraceae_Deferribacter_desulfuricans_SSM1,639282,639282,0
1788,0,SAMN04315288,N,Bacteria_CPR_Parcubacteria_OD1_Kaiserbacteria_RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_54_24,1798515,0,99
1789,0,SAMN04315194,N,Bacteria_CPR_Parcubacteria_OD1_Kaiserbacteria_RIFCSPLOWO2_01_FULL_OD1_Kaiserbacteria_54_22,1798514,0,99
1790,0,SAMN03319694,N,Bacteria_CPR_Parcubacteria_OD1_GWF2_OD1_rel_43_11_partial,1618967,0,99
1791,0,SAMN04315819,N,Bacteria_CP_RIF3_RIFCSPLOWO2_12_FULL_RIF3_38_15,1817883,0,99
1792,0,SAMN04315010,N,Bacteria_CPR_Microgenomates_OP11_Levybacteria_RIFCSPHIGHO2_01_FULL_OP11_Levybacteria_36_15,1798586,0,99
1793,0,NZ_JAGJ00000000,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Promicromonosporaceae_Cellulosimicrobium_cellulans_J36_ICCI,935839,935839,0
1794,0,SAMN03319872,N,Bacteria_CPR_Microgenomates_OP11_Collierbacteria_GWE1_OP11_ACD61_46_18,1618399,0,99
1795,0,NZ_AEWF00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Rickettsiales_genera_incertae_sedis_Candidatus_Odyssella_thessalonicensis_L13,985867,985867,0
1796,0,NZ_CP008918,N,Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Pasteurella_multocida_43137,747,747,0
1797,0,PRJNA144,N,Eukaryota_Alveolata_Apicomplexa_Coccidia_Eucoccidiorida_Eimeriorina_Cryptosporidiidae_Cryptosporidium_parvum_Iowa_type_II,353152,414452,1
1798,0,CP007128,N,Bacteria_Gemmatimonadetes_Gemmatimonadetes_Gemmatimonadetes_bacterium_KBS708,861299,0,99
1799,0,NZ_AGEF00000000,N,Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Dolosigranulum_pigrum_ATCC_51524,883103,883103,0
1800,0,NZ_ARBR00000000,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Saprospiraceae_Lewinella_cohaerens_DSM_23179,1122176,1122176,0
1801,0,SAMN04315004,N,Bacteria_CPR_Parcubacteria_OD1_Kaiserbacteria_RIFCSPHIGHO2_01_FULL_OD1_Kaiserbacteria_53_29,1798480,0,99
1802,0,SAMN02440720,N,Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Xanthomonas_oryzae_ATCC_35933,1313303,1313303,0
1803,0,SAMN04314409,N,Bacteria_CPR_Parcubacteria_OD1_Moranbacteria_RifOxyA12_full_OD1_Moranbacteria_44_15,1801647,0,99
1804,0,SAMN04328258,N,Bacteria_Chloroflexi_Anaerolineae_CG2_30_FULL_Anaerolineae_58_95,1805004,0,99
1805,0,NZ_ARKF00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales_Succinivibrionaceae_Succinimonas_amylolytica_DSM_2873,1265507,1265507,0
1806,0,SAMN04315657,N,Bacteria_CPR_Saccharibacteria_TM7_RIFCSPHIGHO2_12_FULL_Saccharibacteria_47_17,1802143,0,99
1807,0,SAMN02441287,N,Bacteria_CPR_Microgenomates_OP11_Shapirobacteria_Microgenomates_bacterium_SCGC_AAA255_J07_SAK_001_132,1047002,0,99
1808,0,NC_014932,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bartonellaceae_Bartonella_clarridgeiae_73,696125,696125,0
1809,0,SAMN04314703,N,Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-2_RIFOXYD2_FULL_RIF_OD1_02_43_21,1798466,0,99
1810,0,NZ_AQXW00000000,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermacoccaceae_Demetria_terragena_DSM_11295,1121385,1121385,0
1811,0,SAMN04314918,N,Bacteria_CPR_Parcubacteria_OD1_Kaiserbacteria_RIFCSPHIGHO2_01_FULL_OD1_Kaiserbacteria_56_24,1798487,0,99
1812,0,NC_014758,N,Bacteria_Deferribacteres_Deferribacteres_Deferribacterales_Deferribacteraceae_Calditerrivibrio_nitroreducens_DSM_19672,768670,768670,0
1813,0,NZ_ATXT00000000,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Humibacter_albus_DSM_18994,1121952,1121952,0
1814,0,PRJNA29489,N,Eukaryota_Opisthokonta_Metazoa_Eumetazoa_Bilateria_Coelomata_Protostomia_Ecdysozoa_Panarthropoda_Arthropoda_Mandibulata_Pancrustacea_Hexapoda_Insecta_Dicondylia_Acyrthosiphon_pisum_genomic,7029,7029,0
1815,0,SAMN04315772,N,Bacteria_CP_RIF27_RIFCSPLOWO2_12_FULL_RIF27_64_1,1817868,0,99
1816,0,SAMN04314025,N,Bacteria_Chloroflexi_RBG_16_Chloroflexi_57_9,1797653,0,99
1817,0,SAMN04315119,N,Bacteria_CPR_Microgenomates_OP11_Roizmannbacteria_RIFCSPLOWO2_01_FULL_OP11_Roizmanbacteria_41_22,1802067,0,99
1818,0,SAMN04314229,N,Bacteria_CPR_Parcubacteria_OD1_Wolfebacteria_GWA1_OD1_Wolfebacteria_42_9,1802553,0,99
1819,0,SAMN04314303,N,Bacteria_CPR_Microgenomates_OP11_Pacebacteria_RIFOXYA1_FULL_OP11_Pacebacteria_38_18,1801888,0,99
1820,0,SAMN04314745,N,Bacteria_CPR_Parcubacteria_OD1_Kaiserbacteria_RIFOXYD1_FULL_OD1_Kaiserbacteria_42_15,1798532,0,99
1821,0,SAMN04314698,N,Bacteria_CPR_Parcubacteria_OD1_RIFOXYD1_FULL_OD1_41_16,1801988,0,99
1822,0,SAMN04315591,N,Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFCSPHIGHO2_12_FULL_OD1_Uhrbacteria_60_25,1802399,0,99
1823,0,EKE02064-EKE04804,N,Bacteria_Melainabacteria_ACD20,0,0,99
1824,0,SAMN04314049,N,Bacteria_Chloroflexi_RBG_16_Chloroflexi_51_9,1797645,0,99
1825,0,SAMN02440542,N,Bacteria_CP_EM_19_candidate_division_EM_19_bacterium_JGI_0000106_N7_GBS_C_001_292,1130336,0,99
1826,0,SAMN00000721,N,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillales_incertae_sedis_Bacillales_Family_XI._Incertae_Sedis_Gemella_haemolysans_ATCC_10379,546270,546270,0
1827,0,NZ_JQJI00000000,N,Bacteria_Thermotogae_Thermotogae_Thermotogales_unclassified_Thermotogales_Laodecianella_thermoacidophila_DSM_25116,1150474,0,99
1828,0,NC_007426,N,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Natronomonas_pharaonis_Gabara_DSM_2160,348780,348780,0
1829,0,NZ_ABOX00000000,N,Bacteria_Chlamydiae_Verrucomicrobia_group_Verrucomicrobia_Verrucomicrobiae_Verrucomicrobiales_Verrucomicrobia_subdivision_3_bacterium_Ellin514,320771,320771,0
1830,0,SAMN04315223,N,Bacteria_CPR_WWE3_RIFCSPLOWO2_01_FULL_WWE3_42_11,1802627,0,99
1831,0,NC_018065,N,Bacteria_Firmicutes_Bacilli_Bacillales_Planococcaceae_Solibacillus_silvestris_StLB046,1002809,1002809,0
1832,0,NZ_AUGK00000000,N,Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Enterorhabdus_mucosicola_DSM_19490,1121866,1121866,0
1833,0,SAMN04315170,N,Bacteria_CPR_Parcubacteria_OD1_RIF10_RIFCSPLOWO2_01_FULL_RIF10_44_230,1802124,0,99
1834,0,SAMN04314077,N,Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPHIGHO2_12_FULL_RIF16_45_16,1798501,0,99
1835,0,SAMN04314286,N,Bacteria_CPR_Microgenomates_OP11_RBG_13_OP11_40_7,1797706,0,99
1836,0,SAMN02865415,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bosea_sp._UNC402CLCol,1510531,1510531,0
1837,0,NC_008228,N,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas_atlantica_T6c,342610,342610,0
1838,0,SAMN04313870,N,Bacteria_Lentisphaerae_GWF2_Lentisphaerae_52_8,1798575,0,99
1839,0,NZ_AUFX00000000,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Sporocytophaga_myxococcoides_DSM_11118,926565,926565,0
1840,0,NC_007333,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptosporangineae_Nocardiopsaceae_Thermobifida_fusca_YX,269800,269800,0
1841,0,NZ_APVH00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Salipiger_mucosus_DSM_16094_scaffold_version,1123237,1123237,0
1842,0,NC_008260,N,Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Alcanivoracaceae_Alcanivorax_borkumensis_SK2,393595,393595,0
1843,0,SAMN04314063,N,Bacteria_CPR_Microgenomates_OP11_RBG_19FT_COMBO_OP11_43_10,1802598,0,99
1844,0,NC_018178,N,Bacteria_Bacteroidetes_Chlorobi_group_Ignavibacteria_Ignavibacteria_Ignavibacteriales_Ignavibacteriaceae_Melioribacter_roseus_P3M,1191523,1134405,1
1845,0,SAMN04316262,N,Archaea_DPANN_Pacearchaeota_RBG_13_Pacearchaeota_36_9,1801881,0,99
1846,0,SAMN03319950,N,Bacteria_CPR_Parcubacteria_OD1_Wolfebacteria_GWA2_OD1_ACD81_47_9,1619005,0,99
1847,0,NC_002927,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Alcaligenaceae_Bordetella_bronchiseptica_RB50,257310,257310,0
1848,0,NZ_AREV00000000,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Propionibacterineae_Nocardioidaceae_Actinopolymorpha_alba_DSM_45243,1120950,1120950,0
1849,0,NZ_LATF00000000,N,Bacteria_Actinobacteria_Actinobacteria_Nitriliruptoridae_Nitriliruptorales_Nitriliruptoraceae_Nitriliruptor_alkaliphilus_DSM_45188,1069448,1069448,0
1850,0,SAMN03319885,N,Bacteria_CPR_Parcubacteria_OD1_GWA2_OD1_46_39_partial,1618836,0,99
1851,0,PRJNA201542,N,Bacteria_CPR_Saccharibacteria_TM7_Candidatus_Saccharimonas_aalborgensis_complete,1332188,1332188,0
1852,0,SAMN04315183,N,Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_48_14,1802368,0,99
1853,0,NZ_ARFG00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Meganema_perideroedes_DSM_15528,1122218,1122218,0
1854,0,SAMN04315276,N,Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_48_10,1797690,0,99
1855,0,NZ_CP007031,N,Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_Marichromatium_purpuratum_987,765910,37487,1
1856,0,SAMN04314268,N,Bacteria_Chloroflexi_RBG_16_Chloroflexi_57_8,1797652,0,99
1857,0,SAMN04315480,N,Bacteria_Omnitrophica_WOR-2_RIFCSPHIGHO2_02_FULL_WOR_2_46_37,1801855,0,99
1858,0,NZ_APJN00000000,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Curtobacterium_flaccumfaciens_UCD_AKU,1292022,2035,1
1859,0,SAMN04315092,N,Bacteria_CPR_Parcubacteria_OD1_RIFCSPLOWO2_01_FULL_OD1_48_18,1817743,0,99
1860,0,NC_022247,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Variovorax_paradoxus_B4,1246301,1246301,0
1861,0,NZ_AJUM00000000,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Marinilabiaceae_Alkaliflexus_imshenetskii_Z_7010_DSM_15055,927658,286730,1
1862,0,SAMN04314275,N,Bacteria_CPR_Microgenomates_OP11_Gottesmanbacteria_RBG_16_OP11_Gottesmanbacteria_43_7,1798373,0,99
1863,0,NC_017735,N,Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter_cetorum_MIT_99_5656,1163745,138563,1
1864,0,NC_013720,N,Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Pirellula_staleyi_DSM_6068,530564,530564,0
1865,0,JWKR00000000,N,Archaea_DPANN_Pacearchaeota_AR6_gwa2_scaffold_10207,1579368,0,99
1866,0,SAMN04315248,N,Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_39_18,1801771,0,99
1867,0,NC_018016,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Ornithobacterium_rhinotracheale_DSM_15997,867902,867902,0
1868,0,SAMN02261291,N,Bacteria_Proteobacteria_Betaproteobacteria_Rhodocyclales_Rhodocyclaceae_Methyloversatilis_universalis_EHg5,999628,999628,0
1869,0,SAMN03994195,N,Bacteria_WOR_2_uncultured_SMTZ_29,1703776,0,99
1870,0,NZ_AEWI00000000,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Marinilabiaceae_Anaerophaga_thermohalophila_Fru22_DSM_12881,886379,886379,0
1871,0,SAMN03994145,N,Bacteria_Zixibacteria_uncultured_DG_27,1703423,0,99
1872,0,SAMN04315645,N,Bacteria_CPR_Parcubacteria_OD1_RIF15_RIFCSPHIGHO2_12_FULL_RIF15_43_12b,1802754,0,99
1873,0,SAMN02463960,N,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Proteus_mirabilis_WGLW4,1125693,1125693,0
1874,0,PRJNA256157,N,Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter_baumannii_AB30,470,470,0
1875,0,SAMN04315154,N,Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFCSPLOWO2_01_FULL_OD1_Nomurabacteria_39_17,1801770,0,99
1876,0,SAMN04314418,N,Bacteria_Elusimicrobia_RIFOXYB2_FULL_Elusimicrobia_48_7,1797967,0,99
1877,0,SAMN04314700,N,Bacteria_CPR_WWE3_RIFOXYD2_FULL_WWE3_43_10,1802653,0,99
1878,0,NZ_AAEW00000000,N,Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Desulfuromonas_acetoxidans_DSM_684,281689,281689,0
1879,0,SAMN03319553,N,Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_GWA2_OD1_40_9,1618734,0,99
1880,0,SAMN03319818,N,Bacteria_CPR_Parcubacteria_OD1_MoranbacteriaOD1_i_GWC2_OD1_i_45_10,1618700,0,99
1881,0,NZ_AQXH00000000,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Chitinophagaceae_Balneola_vulgaris_DSM_17893,1121104,1121104,0
1882,0,NC_013595,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptosporangineae_Streptosporangiaceae_Streptosporangium_roseum_DSM_43021,479432,479432,0
1883,0,SAMN02603853,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Nocardiaceae_Nocardia_brasiliensis_ATCC_700358,1133849,1133849,0
1884,0,SAMN04328301,N,Bacteria_Peregrinibacteria_CG2_30_FULL_Peregrinibacteria_PER_44_17,1805324,0,99
1885,0,SAMN04314486,N,Bacteria_CPR_Parcubacteria_OD1_RIF21_RIFOXYB1_FULL_RIF21_40_15,1801677,0,99
1886,0,SAMN04314614,N,Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_RifOxyC12_full_OD1_Magasanikbacteria_33_11,1798701,0,99
1887,0,NC_008060,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_cenocepacia_AU_1054,331271,331271,0
1888,0,NC_014100,N,Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_segnis_ATCC_21756,509190,509190,0
1889,0,NC_013523,N,Bacteria_Chloroflexi_Thermomicrobia_Sphaerobacteridae_Sphaerobacterales_Sphaerobacterineae_Sphaerobacteraceae_Sphaerobacter_thermophilus_DSM_20745_1,479434,479434,0
1890,0,NZ_AFWT00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_Thiorhodococcus_drewsii_AZ1,765913,765913,0
1891,0,SAMN03319633,N,Bacteria_CPR_Microgenomates_OP11_Gottesmanbacteria_GWA2_OP11_nov_42_16,1618441,0,99
1892,0,NZ_JHBV00000000,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Saprospiraceae_Aureispira_sp._CCB_QB1,1313421,0,99
1893,0,SAMN04315441,N,Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_02_FULL_OD1_Yanofskybacteria_50_12,1802685,0,99
1894,0,1368,J,Archaea_Crenarchaeota_Thermoprotei_Desulfurococcales_Site_19_Desulfuro,0,0,99
1895,0,SAMN04315948,N,Bacteria_CPR_Parcubacteria_OD1_RIF15_RIFCSPLOWO2_02_FULL_RIF15_44_12b,1802772,0,99
1896,0,AYLL00000000,N,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halorubrum_sp._A07HR60,0,1879286,6
1897,0,SAMN04315456,N,Bacteria_CPR_Microgenomates_OP11_Gottesmanbacteria_RIFCSPHIGHO2_02_FULL_OP11_Gottesmanbacteria_40_13,1798384,0,99
1898,0,AYLI00000000,N,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halorubrum_sp._A07HR67,0,1879286,6
1899,0,NZ_AZRA00000000,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_unclassified_Burkholderiales_Burkholderiales_Genera_incertae_sedis_Sphaerotilus_natans_natans_DSM_6575,1286631,34103,2
1900,0,PRJNA249074,N,Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Tracheophyta_Euphyllophyta_Spermatophyta_Magnoliophyta_Liliopsida_commelinids_Poales_Poaceae_PACMAD_clade_Panicoideae_Andropogoneae_Zea_mays_mays_cv._B73,4577,4577,0
1901,0,NZ_AQXT00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Hyphomonadaceae_Henriciella_marina_DSM_19595,1121949,1121949,0
1902,0,JWKO00000000,N,Archaea_DPANN_Woesearchaeota_AR3_gwa2_scaffold_210,1579365,0,99
